count	reward_sum	squared_reward_sum	length
91	-43.31421500501098	2.1843926130466	2000
92	-42.03896149795694	5.610536436670164	2000
93	-42.127340689386685	3.47540181385296	2000
94	-40.18589117575424	1.368916999310167	2000
95	-111.540468122292	10002.143874979472	68
96	-35.04940885733126	4.081908908958749	2000
97	-35.14772980864639	4.395459803745791	2000
98	-27.81169047765787	8.667315772180793	2000
99	-42.866099233774406	1.3664289261685147	2000
100	-32.75625575997246	4.9333181003049065	2000
101	-33.227540990807725	4.41017924986375	2000
102	-35.69184819770506	6.086790021037022	2000
103	-33.99511343572322	5.264236940280158	2000
104	-31.82002366615689	5.475353270593078	2000
105	6.670524098224935	28.35994454917214	2000
106	-16.03544473652553	19.890057831412165	2000
107	-41.12767608836742	6.821107573291256	2000
108	-26.45029692668939	17.539658886549393	2000
109	-11.334415402601538	16.672076202256996	2000
110	10.486116754977873	26.948554599798772	2000
111	-6.89618331078301	27.686930900055575	2000
112	102.74978114508023	72.86927367265395	2000
113	126.58989250203571	80.90715380931411	2000
114	-18.696850935228326	10054.247664556433	1355
115	144.82264837525943	94.1490942694412	2000
116	0.6879343580291513	31.52134020777378	2000
117	152.5318505207874	75.62107880090299	2000
118	165.44576255321655	86.96445948615957	1901
119	165.73665022164016	79.26715129564215	1935
120	165.7072142059296	80.83330959725974	1945
121	171.56937983667106	85.11712650434542	1873
122	173.89093748708015	88.53088607705678	1847
123	164.73166402409254	77.97800222437415	2000
124	178.6423302614802	76.33683273407352	1787
125	180.30480146441093	81.65571901362374	1757
126	186.61713931509365	82.65056635702167	1691
127	181.91636645439718	80.94047048541081	1758
128	187.8605323714127	80.96865404175185	1654
129	187.77567026618183	78.10283994526228	1650
130	184.63665162700136	73.21720498747358	1706
131	187.98940356052344	74.21030056997442	1673
132	188.4470261345236	71.19957286290307	1633
133	190.90743132076526	76.27904771755358	1604
134	187.64327232172894	68.18453217920427	1649
135	188.01411109788125	69.53687957451386	1576
136	187.9164698148046	70.0174105233795	1586
137	195.24116246347504	73.21262526415835	1507
138	197.39995346702216	73.77542859082422	1487
139	193.88020038280854	72.41577844358623	1523
140	192.344395757368	67.80798557851467	1531
141	197.9837827620945	70.1420912388985	1468
142	195.95805206876733	69.27883802236907	1475
143	195.72473105526282	67.75176692901412	1469
144	197.8666714469315	68.52358459150882	1454
145	198.93439199283276	65.84187118198247	1392
146	74.78435582980384	10060.614467551975	1359
147	196.54882676307324	61.93673669135236	1391
148	195.03073870197662	64.61466669355693	1412
149	196.38361503344976	64.08157483748488	1368
150	198.93617875829904	64.93572464211833	1365
151	200.69490543118832	64.28542252378527	1328
152	200.3817394708192	61.070583269309246	1316
153	199.1100334223531	59.021907994164344	1336
154	194.9769744970016	56.266959382103614	1366
155	198.35061408228768	59.982876675084825	1319
156	200.3012843755348	58.966410227311876	1297
157	200.28270978365092	56.08644028255272	1309
158	202.73416945637285	58.836009788407324	1276
159	198.85521068412055	57.06699135961804	1309
160	201.24972556498503	56.92491795473212	1271
161	202.9042777750293	56.33658417790396	1260
162	205.90354550102828	58.2118086480078	1216
163	203.2290844626651	56.43243271861371	1261
164	203.5304959836587	54.44313079481732	1226
165	205.56984161413723	54.08132013573455	1217
166	205.12611165625114	52.32252432295511	1220
167	203.46797172601802	52.88333312060263	1245
168	205.6259869448806	53.69093782056795	1223
169	211.25931209003488	53.843854016381094	1137
170	207.93359787238137	54.33069725039467	1174
171	209.98733358196282	54.64673729235616	1156
172	207.06060830590445	53.28067653908207	1169
173	208.88341719947852	53.68835418630402	1164
174	212.12252519100983	54.8651457468196	1104
175	211.99861244203194	53.58028801157699	1140
176	215.56789628777946	55.161126321731764	1078
177	215.4386717095456	55.789850927274735	1060
178	216.64293654661535	55.64261505119548	1058
179	17.173912289990568	10033.820518680539	665
180	32.98525981004528	10038.015420079073	696
181	-17.72489589145644	10024.506638326626	526
182	216.8089588714508	57.42728136300144	1015
183	66.02408584899231	10044.293873597973	813
184	11.42806627523342	10029.770460426169	577
185	219.63360548252763	59.03640149132115	1007
186	216.1356345925988	57.7344572101656	1027
